age,gender,region,marital_status,occupation,education,dependents,account_type,account_age_months,num_products,avg_balance,is_dormant,mobile_banking_active,monthly_mobile_logins,ussd_usage,internet_banking_active,atm_txns_per_month,account_linkage_active,monthly_deposits,monthly_withdrawals,monthly_transfers,loan_repayment_history,complaints_count,days_since_last_complaint,satisfaction_rating,has_rel_manager,sector,monthly_fees,churned
37,Male,South,Married,Technician,High School,2,Savings,24,2,614.0486099757754,True,True,3,False,False,2,False,239.46687742531975,442.8780523846723,101.68348217597234,12.558437503488767,2,45,0.04173204697031918,False,Unemployed,220.65493240329891,True
33,Female,South,Married,Doctor,Masters,2,Savings,48,5,19966.424497099542,False,True,41,True,True,8,False,13817.150562688874,5314.792769073578,2725.6517576920583,80.19975666240356,0,190,4.671418340783399,False,Services,17.486135337629225,True
28,Female,South,Single,Technician,Masters,0,Savings,85,2,38694.10763599173,False,True,46,False,True,19,False,34339.777000213086,7156.312376266204,7633.35344365367,97.85240101110787,1,338,4.031245428963031,True,Healthcare,81.38217764904662,True
37,Male,South,Single,Entrepreneur,Masters,4,Savings,93,2,15550.77409954076,False,True,21,True,True,14,True,27091.53106235432,7572.428713060272,2839.890918565596,93.59836513495905,1,317,4.936630128893683,False,Agriculture,66.6485540514868,True
43,Female,East,Married,Teacher,Masters,2,Current,56,5,5266.904491105525,False,True,22,False,True,20,True,20319.92818157955,7472.510462540441,8502.053691625202,98.4290813370412,1,79,4.045273082216534,True,Manufacturing,59.574635502909565,True
50,Female,West,Single,Entrepreneur,PhD,3,Savings,37,1,27716.282961081655,False,True,20,True,False,5,False,40151.4213718438,1523.1744866399094,6259.934929772905,99.6746651737126,0,88,4.404454289044738,True,Agriculture,32.62285240345166,True
31,Male,South,Married,Unemployed,None,1,Savings,15,2,762.8419638841269,True,False,10,False,True,4,True,209.5888401631768,79.16960994119815,340.0345442751659,45.286171019797884,7,29,1.6962330166273665,False,Unknown,475.4084427429865,True
60,Female,North,Married,Doctor,High School,4,Current,45,4,31244.019193446584,False,True,25,False,True,12,False,32817.85711798027,5075.018318001982,9337.358595695696,84.2382106995593,1,198,4.6551865484684525,True,Agriculture,73.3044374396045,False
44,Male,West,Single,Unemployed,None,2,Savings,18,2,840.2715209880337,True,False,9,False,False,2,True,121.8651051118429,731.2061123778809,915.8674394453751,6.931555597305792,8,22,1.6990592966530398,True,Retail,183.21100456126223,True
44,Female,South,Married,Technician,Masters,1,Savings,32,2,25723.34440328949,False,True,27,True,False,12,False,46317.58473005054,6859.352276417173,7366.340258342461,89.37474181547535,1,122,4.7969568292924905,False,Agriculture,52.383650657421846,True
40,Male,East,Single,Unemployed,None,0,Current,3,2,410.122786424016,True,False,1,True,False,5,False,269.57432370459014,842.6630957609601,943.1072155971104,20.72181017968459,2,53,0.8786352865369226,False,Unemployed,243.0749531971205,False
41,Male,West,Single,Technician,None,1,Current,13,0,278.23553819066905,True,False,5,False,True,1,False,340.559625652242,198.1078927770057,4.299351455479772,52.490502170664556,5,7,1.7539304471510975,False,Retail,428.7457989963297,False
52,Female,South,Single,Technician,Masters,4,Current,36,5,20567.12010906659,False,True,26,True,False,20,False,18461.405531670825,2815.8168760429294,1987.757756509065,83.56337414117156,0,92,4.6863944442688,False,Agriculture,18.312933864750207,True
64,Female,North,Single,Entrepreneur,Bachelors,0,Savings,118,2,10727.335459039987,False,True,44,True,True,19,False,43326.51676868852,6003.679238282024,8118.406012023971,83.0299149082277,0,352,4.856396228025076,False,Healthcare,25.38880839331229,False
28,Male,West,Married,Technician,High School,4,Current,100,5,9830.634639109294,False,True,37,False,False,12,False,35791.753623457254,6475.098883264722,7948.774168359033,89.68098541198722,1,317,4.5241979238015775,False,Services,78.52105719222494,True
